epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,638.36,0.98198,0.68425,1.11927,0.89768,0.90381,0.95572,0.79519,0.99453,0.4724,1.23189,0.000886404,0.000886404,0.000886404
24,665.52,0.96894,0.66765,1.12787,0.89656,0.87065,0.93883,0.76871,1.02312,0.57234,1.26991,0.000876305,0.000876305,0.000876305
25,692.974,0.97603,0.68051,1.13096,0.92969,0.87764,0.94734,0.78526,1.00044,0.49534,1.22988,0.000865839,0.000865839,0.000865839
26,720.085,0.97002,0.67989,1.12411,0.91614,0.85588,0.94037,0.77961,0.99848,0.52822,1.23247,0.000855018,0.000855018,0.000855018
27,749.111,0.96165,0.66262,1.12982,0.91416,0.89964,0.95287,0.77108,1.0674,0.48805,1.28497,0.000843851,0.000843851,0.000843851
28,777.769,0.9625,0.65338,1.11461,0.90161,0.92088,0.95923,0.79791,0.98734,0.48248,1.23009,0.000832349,0.000832349,0.000832349
29,804.486,0.96404,0.65366,1.11829,0.92011,0.86731,0.94998,0.78695,0.97662,0.50069,1.21129,0.000820525,0.000820525,0.000820525
30,831.547,0.94578,0.64551,1.11792,0.92462,0.88743,0.95514,0.80438,0.9387,0.45951,1.1781,0.000808389,0.000808389,0.000808389
31,857.908,0.94099,0.64865,1.10284,0.93482,0.88825,0.95142,0.79536,0.97779,0.47562,1.21171,0.000795954,0.000795954,0.000795954
32,884.877,0.92338,0.6321,1.11773,0.9137,0.90141,0.95435,0.79656,0.97145,0.46815,1.22882,0.000783231,0.000783231,0.000783231
33,911.832,0.92604,0.62033,1.11176,0.89956,0.90114,0.95388,0.78984,0.99301,0.50944,1.22876,0.000770234,0.000770234,0.000770234
34,938.596,0.93682,0.64696,1.10709,0.90984,0.86486,0.94496,0.78603,0.99952,0.50858,1.2297,0.000756976,0.000756976,0.000756976
35,965.505,0.92368,0.63111,1.10997,0.91668,0.90583,0.95492,0.79666,0.98292,0.46732,1.19337,0.000743468,0.000743468,0.000743468
36,993.646,0.91644,0.62502,1.12047,0.89379,0.87079,0.93589,0.76872,1.02004,0.53358,1.23107,0.000729725,0.000729725,0.000729725
37,1020.34,0.93374,0.63477,1.10383,0.92012,0.89575,0.95831,0.802,0.96062,0.44335,1.18822,0.000715761,0.000715761,0.000715761
38,1047.51,0.92895,0.63118,1.11165,0.92488,0.90197,0.9559,0.80123,0.98084,0.45849,1.20254,0.000701588,0.000701588,0.000701588
39,1074.47,0.91131,0.61373,1.1093,0.88958,0.90774,0.94774,0.78772,0.98339,0.46531,1.2272,0.000687222,0.000687222,0.000687222
40,1100.42,0.91568,0.61281,1.09417,0.88654,0.90314,0.93934,0.78474,0.97089,0.49155,1.20558,0.000672675,0.000672675,0.000672675
41,1127.53,0.89569,0.60563,1.09953,0.91408,0.90088,0.94825,0.78881,0.96702,0.47551,1.1981,0.000657963,0.000657963,0.000657963
42,1154.51,0.90424,0.61128,1.10263,0.93396,0.89349,0.95369,0.79703,0.97396,0.45161,1.217,0.000643101,0.000643101,0.000643101
43,1181.73,0.88336,0.59762,1.09308,0.91988,0.88848,0.94974,0.80102,0.94407,0.4686,1.19177,0.000628101,0.000628101,0.000628101
44,1209.63,0.891,0.60156,1.08031,0.93052,0.89261,0.96115,0.80203,0.99136,0.4426,1.23099,0.000612981,0.000612981,0.000612981
45,1235.87,0.8934,0.60091,1.0895,0.93254,0.89306,0.9531,0.79883,0.94698,0.45748,1.19422,0.000597754,0.000597754,0.000597754
46,1262.37,0.88846,0.59799,1.09461,0.93424,0.88117,0.95744,0.80804,0.96277,0.43794,1.21187,0.000582435,0.000582435,0.000582435
47,1289.37,0.86842,0.58746,1.08537,0.9349,0.90769,0.95819,0.80261,0.95863,0.43669,1.20076,0.00056704,0.00056704,0.00056704
48,1315.77,0.87076,0.60165,1.08213,0.92745,0.90069,0.96026,0.81256,0.93622,0.43443,1.18242,0.000551584,0.000551584,0.000551584
49,1342.13,0.86627,0.57383,1.08044,0.9212,0.89278,0.95008,0.81273,0.89842,0.4302,1.15068,0.000536081,0.000536081,0.000536081
50,1370.46,0.87373,0.57366,1.08275,0.91186,0.91137,0.95977,0.80906,0.9362,0.44274,1.1827,0.000520548,0.000520548,0.000520548
51,1397.81,0.87738,0.58938,1.08773,0.91523,0.8954,0.95589,0.81396,0.91899,0.44168,1.18434,0.000505,0.000505,0.000505
52,1425,0.85049,0.56948,1.07673,0.93894,0.89174,0.96338,0.81264,0.93788,0.43109,1.20027,0.000489452,0.000489452,0.000489452
53,1452.01,0.85341,0.55402,1.08072,0.9227,0.91426,0.95551,0.80725,0.9302,0.44303,1.18337,0.000473919,0.000473919,0.000473919
54,1478.8,0.84253,0.55649,1.08142,0.94907,0.88098,0.95609,0.81028,0.92878,0.43504,1.18934,0.000458416,0.000458416,0.000458416
55,1505.95,0.85576,0.54937,1.07226,0.90555,0.90934,0.95821,0.80858,0.92425,0.4356,1.17847,0.00044296,0.00044296,0.00044296
56,1532.67,0.83034,0.54629,1.07528,0.93806,0.89125,0.95974,0.81949,0.89708,0.43137,1.15761,0.000427565,0.000427565,0.000427565
57,1559.99,0.81785,0.53081,1.07626,0.93203,0.89015,0.96078,0.82198,0.8832,0.41619,1.15675,0.000412246,0.000412246,0.000412246
58,1587.58,0.85043,0.54919,1.09109,0.93578,0.89669,0.96012,0.8182,0.89429,0.41939,1.15213,0.000397019,0.000397019,0.000397019
59,1614.76,0.82684,0.54532,1.0805,0.93475,0.90672,0.96311,0.82278,0.89444,0.41785,1.15231,0.000381899,0.000381899,0.000381899
60,1640.86,0.82951,0.54322,1.0571,0.91364,0.9149,0.962,0.82259,0.89354,0.41488,1.16406,0.000366899,0.000366899,0.000366899
61,1668.24,0.8179,0.51845,1.06893,0.93642,0.8884,0.95674,0.81715,0.89946,0.42125,1.16421,0.000352037,0.000352037,0.000352037
62,1695.25,0.81847,0.53587,1.06881,0.9289,0.88883,0.95842,0.81243,0.92566,0.44823,1.1943,0.000337325,0.000337325,0.000337325
63,1721.98,0.82327,0.53249,1.07168,0.90594,0.90954,0.95382,0.80823,0.91705,0.44881,1.17397,0.000322778,0.000322778,0.000322778
64,1748.93,0.80523,0.5205,1.06756,0.92301,0.89687,0.95488,0.81155,0.90945,0.43702,1.17375,0.000308412,0.000308412,0.000308412
65,1775.1,0.80478,0.52881,1.05962,0.92742,0.88298,0.95803,0.81688,0.91123,0.42923,1.17335,0.000294239,0.000294239,0.000294239
66,1803.93,0.81917,0.51685,1.06478,0.93009,0.89122,0.95845,0.81948,0.8985,0.42764,1.16509,0.000280275,0.000280275,0.000280275
67,1830.3,0.8131,0.53035,1.05787,0.92059,0.9178,0.95736,0.82131,0.89103,0.41179,1.15029,0.000266532,0.000266532,0.000266532
68,1857.68,0.80603,0.51679,1.05825,0.9066,0.93299,0.95683,0.81761,0.90812,0.42331,1.17019,0.000253024,0.000253024,0.000253024
69,1884.86,0.79796,0.51136,1.05984,0.91212,0.90637,0.95533,0.8179,0.90983,0.43838,1.1753,0.000239766,0.000239766,0.000239766
70,1911.72,0.79499,0.50446,1.05959,0.92614,0.90649,0.95795,0.82034,0.8994,0.42285,1.17024,0.000226769,0.000226769,0.000226769
71,1937.95,0.79108,0.50099,1.04831,0.93735,0.90767,0.96094,0.82175,0.90342,0.41653,1.1718,0.000214046,0.000214046,0.000214046
72,1966.96,0.80138,0.5049,1.05785,0.93987,0.89758,0.95838,0.82382,0.89036,0.41999,1.16209,0.000201611,0.000201611,0.000201611
73,1993.94,0.78936,0.50577,1.05321,0.91575,0.9219,0.95628,0.82064,0.8902,0.42527,1.16225,0.000189475,0.000189475,0.000189475
74,2020.45,0.78617,0.49945,1.04908,0.90452,0.92265,0.95544,0.82243,0.88537,0.4192,1.15199,0.000177651,0.000177651,0.000177651
75,2047.19,0.80017,0.50933,1.05608,0.93047,0.89603,0.95612,0.82187,0.8863,0.41938,1.15074,0.000166149,0.000166149,0.000166149
76,2074.99,0.77541,0.48276,1.04887,0.9164,0.91864,0.95535,0.82082,0.88457,0.41849,1.16021,0.000154982,0.000154982,0.000154982
77,2101.62,0.78201,0.49344,1.04966,0.92263,0.90542,0.95584,0.82049,0.88231,0.41441,1.15136,0.000144161,0.000144161,0.000144161
78,2129.64,0.77492,0.49335,1.06159,0.93605,0.88909,0.95778,0.82645,0.87186,0.41749,1.14913,0.000133695,0.000133695,0.000133695
79,2156.66,0.77154,0.48167,1.04965,0.91209,0.9016,0.95273,0.82225,0.88376,0.42344,1.15836,0.000123596,0.000123596,0.000123596
80,2183.48,0.77874,0.47705,1.0468,0.91568,0.90991,0.95279,0.82306,0.88216,0.41768,1.15842,0.000113873,0.000113873,0.000113873
81,2210.97,0.59356,0.33024,1.06853,0.92234,0.90381,0.95605,0.82022,0.89602,0.41478,1.17292,0.000104537,0.000104537,0.000104537
82,2239.04,0.58169,0.3278,1.0699,0.94483,0.88246,0.95502,0.81764,0.90228,0.42454,1.17532,9.55951e-05,9.55951e-05,9.55951e-05
83,2267.57,0.56636,0.31159,1.04581,0.94482,0.89125,0.95888,0.82371,0.89298,0.4115,1.17199,8.70577e-05,8.70577e-05,8.70577e-05
84,2294.74,0.55598,0.31485,1.04386,0.94145,0.90269,0.95934,0.82079,0.90466,0.41988,1.18553,7.89327e-05,7.89327e-05,7.89327e-05
85,2321.71,0.54979,0.30894,1.04613,0.93047,0.90726,0.95915,0.82461,0.893,0.40849,1.16932,7.12282e-05,7.12282e-05,7.12282e-05
86,2347.85,0.55491,0.31254,1.03638,0.94288,0.89895,0.96051,0.8255,0.89419,0.40558,1.16776,6.39518e-05,6.39518e-05,6.39518e-05
87,2374.21,0.53941,0.29492,1.02842,0.92942,0.90909,0.95893,0.8241,0.89791,0.414,1.17599,5.71106e-05,5.71106e-05,5.71106e-05
88,2401.36,0.54469,0.29554,1.02763,0.92607,0.90947,0.95914,0.82308,0.89614,0.4099,1.17522,5.07115e-05,5.07115e-05,5.07115e-05
89,2428.12,0.54253,0.29717,1.02862,0.92974,0.90636,0.95924,0.82228,0.89091,0.4147,1.16857,4.47606e-05,4.47606e-05,4.47606e-05
90,2455.13,0.55042,0.29437,1.02874,0.93319,0.90385,0.95948,0.82324,0.89335,0.41037,1.17098,3.9264e-05,3.9264e-05,3.9264e-05
91,2481.47,0.53596,0.29112,1.03308,0.91885,0.91686,0.95851,0.82241,0.89201,0.41004,1.16683,3.4227e-05,3.4227e-05,3.4227e-05
92,2507.39,0.53422,0.2801,1.0315,0.93262,0.90163,0.95945,0.82557,0.88338,0.40795,1.15879,2.96546e-05,2.96546e-05,2.96546e-05
93,2533.97,0.54047,0.28566,1.03188,0.92083,0.91117,0.96067,0.82728,0.88588,0.41124,1.16352,2.55513e-05,2.55513e-05,2.55513e-05
94,2561.86,0.53606,0.2944,1.04202,0.92285,0.91212,0.96032,0.82761,0.8792,0.41152,1.15715,2.19212e-05,2.19212e-05,2.19212e-05
95,2589.94,0.54105,0.29055,1.02828,0.91369,0.91714,0.95856,0.82621,0.87686,0.40798,1.1553,1.87678e-05,1.87678e-05,1.87678e-05
96,2617.45,0.53728,0.29335,1.04167,0.91422,0.91506,0.9572,0.8256,0.88135,0.4123,1.15832,1.60943e-05,1.60943e-05,1.60943e-05
97,2644.02,0.53504,0.29737,1.03048,0.93849,0.89411,0.95808,0.82548,0.88109,0.40818,1.15928,1.39032e-05,1.39032e-05,1.39032e-05
98,2670.16,0.53309,0.28436,1.02315,0.92357,0.90909,0.95786,0.82519,0.88021,0.40762,1.1588,1.21968e-05,1.21968e-05,1.21968e-05
99,2696.31,0.53138,0.28673,1.02303,0.92865,0.90499,0.95843,0.8259,0.87849,0.40728,1.15802,1.09768e-05,1.09768e-05,1.09768e-05
100,2722.84,0.52528,0.2819,1.0247,0.93504,0.90092,0.9591,0.82469,0.88296,0.40918,1.163,1.02443e-05,1.02443e-05,1.02443e-05
